movieId,title,genres,year,title_clean,genre_count,decade,rating_avg,rating_count,rating_std,popularity_category,genres_clean,text_features
3581,Human Traffic (1999),Drama,1999,Human Traffic,1,1990,2.7857142857142856,14,0.8925823753039808,Moderate,drama,drama human traffic
3584,Breathless (1983),Action|Drama|Romance|Thriller,1983,Breathless,4,1980,2.7674418604651163,129,0.956161171584849,Popular,action|drama|romance|thriller,action|drama|romance|thriller breathless
3585,"Great Locomotive Chase, The (1956)",Adventure|War,1956,"Great Locomotive Chase, The",2,1950,3.8421052631578947,19,0.9581903020646578,Moderate,adventure|war,"adventure|war great locomotive chase, the"
3586,"Idolmaker, The (1980)",Drama,1980,"Idolmaker, The",1,1980,3.392857142857143,28,1.1655323283657166,Moderate,drama,"drama idolmaker, the"
3587,Inferno (1980),Horror,1980,Inferno,1,1980,3.0,30,1.2865350418053536,Moderate,horror,horror inferno
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,1972,"King of Marvin Gardens, The",2,1970,3.3333333333333335,48,0.9070253775176268,Moderate,crime|drama,"crime|drama king of marvin gardens, the"
3590,"Lords of Flatbush, The (1974)",Comedy,1974,"Lords of Flatbush, The",1,1970,2.8588235294117648,85,0.8040513661699581,Popular,comedy,"comedy lords of flatbush, the"
3591,Mr. Mom (1983),Comedy|Drama,1983,Mr. Mom,2,1980,3.4076433121019107,628,0.870977481733746,Blockbuster,comedy|drama,comedy|drama mr. mom
3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,1982,Time Masters (Les Maîtres du Temps),2,1980,2.5,8,1.3093073414159542,Niche,animation|scifi,animation|sci-fi time masters (les maîtres du temps)
3593,Battlefield Earth (2000),Action|Sci-Fi,2000,Battlefield Earth,2,2000,1.6111111111111112,342,0.9554255899856088,Blockbuster,action|scifi,action|sci-fi battlefield earth
3594,Center Stage (2000),Drama,2000,Center Stage,1,2000,3.302197802197802,182,1.0469084212222584,Popular,drama,drama center stage
3596,Screwed (2000),Comedy,2000,Screwed,1,2000,2.533333333333333,60,1.2949270860523732,Popular,comedy,comedy screwed
3597,Whipped (2000),Comedy,2000,Whipped,1,2000,2.72972972972973,37,1.2393692089268784,Moderate,comedy,comedy whipped
3598,Hamlet (2000),Drama,2000,Hamlet,1,2000,3.458100558659218,179,1.223450072425838,Popular,drama,drama hamlet
3599,Anchors Aweigh (1945),Comedy|Musical,1945,Anchors Aweigh,2,1940,3.6310679611650487,103,1.0193259139575575,Popular,comedy|musical,comedy|musical anchors aweigh
3600,Blue Hawaii (1961),Comedy|Musical,1961,Blue Hawaii,2,1960,2.8264462809917354,121,1.0382492150283031,Popular,comedy|musical,comedy|musical blue hawaii
3602,G. I. Blues (1960),Musical,1960,G. I. Blues,1,1960,2.979591836734694,49,0.8288997707394861,Moderate,musical,musical g. i. blues
3604,Gypsy (1962),Musical,1962,Gypsy,1,1960,3.69672131147541,122,0.9349887899826966,Popular,musical,musical gypsy
3605,King Creole (1958),Drama|Musical,1958,King Creole,2,1950,3.0980392156862746,51,1.024790748607428,Popular,drama|musical,drama|musical king creole
3606,On the Town (1949),Musical,1949,On the Town,1,1940,3.940828402366864,169,0.8359777709211043,Popular,musical,musical on the town
3608,Pee-wee's Big Adventure (1985),Comedy,1985,Pee-wee's Big Adventure,1,1980,3.40534262485482,861,1.1859327718924255,Blockbuster,comedy,comedy pee-wee's big adventure
3610,Roustabout (1964),Musical,1964,Roustabout,1,1960,2.5294117647058822,34,0.9919461775980272,Moderate,musical,musical roustabout
3611,Saludos Amigos (1943),Animation|Children's|Comedy,1943,Saludos Amigos,3,1940,3.066666666666667,15,1.1629191512658792,Moderate,animation|childrens|comedy,animation|children's|comedy saludos amigos
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,1976,"Slipper and the Rose, The",3,1970,3.6333333333333333,30,1.1290317283753195,Moderate,adventure|musical|romance,"adventure|musical|romance slipper and the rose, the"
3613,Things Change (1988),Comedy,1988,Things Change,1,1980,3.75531914893617,94,0.8384082488098421,Popular,comedy,comedy things change
3614,Honeymoon in Vegas (1992),Comedy|Romance,1992,Honeymoon in Vegas,2,1990,3.2195571955719555,542,0.8564992300658515,Blockbuster,comedy|romance,comedy|romance honeymoon in vegas
3615,Dinosaur (2000),Animation|Children's,2000,Dinosaur,2,2000,3.217391304347826,345,1.0182857976137347,Blockbuster,animation|childrens,animation|children's dinosaur
3616,Loser (2000),Comedy|Romance,2000,Loser,2,2000,2.4565217391304346,138,1.0882220496989423,Popular,comedy|romance,comedy|romance loser
3617,Road Trip (2000),Comedy,2000,Road Trip,1,2000,3.2673031026252985,419,1.106810206741125,Blockbuster,comedy,comedy road trip
3618,Small Time Crooks (2000),Comedy,2000,Small Time Crooks,1,2000,3.3712737127371275,369,1.0109932446058298,Blockbuster,comedy,comedy small time crooks
3619,"Hollywood Knights, The (1980)",Comedy,1980,"Hollywood Knights, The",1,1980,3.260869565217391,92,1.0779464116162232,Popular,comedy,"comedy hollywood knights, the"
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,1997,"Myth of Fingerprints, The",2,1990,3.0,50,1.0690449676496974,Moderate,comedy|drama,"comedy|drama myth of fingerprints, the"
3622,"Twelve Chairs, The (1970)",Comedy,1970,"Twelve Chairs, The",1,1970,3.8333333333333335,84,0.8478652617061464,Popular,comedy,"comedy twelve chairs, the"
3623,Mission: Impossible 2 (2000),Action|Thriller,2000,Mission: Impossible 2,2,2000,3.1957349581111956,1313,1.1114345116117705,Blockbuster,action|thriller,action|thriller mission: impossible 2
3624,Shanghai Noon (2000),Action,2000,Shanghai Noon,1,2000,3.6548672566371683,791,0.9512009471455367,Blockbuster,action,action shanghai noon
3625,Better Living Through Circuitry (1999),Documentary,1999,Better Living Through Circuitry,1,1990,3.8125,16,0.9810708435174292,Moderate,documentary,documentary better living through circuitry
3626,8 1/2 Women (1999),Comedy,1999,8 1/2 Women,1,1990,2.4693877551020407,49,1.3555755360781654,Moderate,comedy,comedy 8 1/2 women
3627,Carnival of Souls (1962),Horror|Thriller,1962,Carnival of Souls,2,1960,3.4766355140186915,107,1.1923165528176998,Popular,horror|thriller,horror|thriller carnival of souls
3628,Flying Tigers (1942),Action|Drama|War,1942,Flying Tigers,3,1940,3.4158415841584158,101,0.8633345438782496,Popular,action|drama|war,action|drama|war flying tigers
3629,"Gold Rush, The (1925)",Comedy,1925,"Gold Rush, The",1,1920,4.189090909090909,275,0.9165296191614679,Blockbuster,comedy,"comedy gold rush, the"
3632,Monsieur Verdoux (1947),Comedy,1947,Monsieur Verdoux,1,1940,3.6,40,1.1047682202674098,Moderate,comedy,comedy monsieur verdoux
3633,On Her Majesty's Secret Service (1969),Action,1969,On Her Majesty's Secret Service,1,1960,3.461756373937677,353,0.9795257883400409,Blockbuster,action,action on her majesty's secret service
3634,Seven Days in May (1964),Thriller,1964,Seven Days in May,1,1960,4.254545454545455,165,0.7296386129744213,Popular,thriller,thriller seven days in may
3635,"Spy Who Loved Me, The (1977)",Action,1977,"Spy Who Loved Me, The",1,1970,3.6057494866529773,487,0.8268935140729975,Blockbuster,action,"action spy who loved me, the"
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,1998,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),1,1990,2.7777777777777777,9,1.3944333775567925,Niche,drama,drama those who love me can take the train (ceux qui m'aiment prendront le train)
3637,Vagabond (Sans toit ni loi) (1985),Drama,1985,Vagabond (Sans toit ni loi),1,1980,3.95,20,0.8870412083230168,Moderate,drama,drama vagabond (sans toit ni loi)
3638,Moonraker (1979),Action|Romance|Sci-Fi,1979,Moonraker,3,1970,3.191717791411043,652,0.9923170886436263,Blockbuster,action|romance|scifi,action|romance|sci-fi moonraker
3639,"Man with the Golden Gun, The (1974)",Action,1974,"Man with the Golden Gun, The",1,1970,3.629067245119306,461,0.8412858932395787,Blockbuster,action,"action man with the golden gun, the"
3640,"King in New York, A (1957)",Comedy|Drama,1957,"King in New York, A",2,1950,3.4166666666666665,12,0.996204919895622,Moderate,comedy|drama,"comedy|drama king in new york, a"
3641,"Woman of Paris, A (1923)",Drama,1923,"Woman of Paris, A",1,1920,2.75,8,1.4880476182856899,Niche,drama,"drama woman of paris, a"
3642,In Old California (1942),Western,1942,In Old California,1,1940,3.076923076923077,13,0.8623164985025763,Moderate,western,western in old california
3643,"Fighting Seabees, The (1944)",Action|Drama|War,1944,"Fighting Seabees, The",3,1940,3.4356435643564356,101,0.8051812415122254,Popular,action|drama|war,"action|drama|war fighting seabees, the"
3644,Dark Command (1940),Western,1940,Dark Command,1,1940,3.3529411764705883,17,0.7859052479933755,Moderate,western,western dark command
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,1962,Cleo From 5 to 7 (Cléo de 5 à 7),1,1960,3.611111111111111,18,1.3779306261410682,Moderate,drama,drama cleo from 5 to 7 (cléo de 5 à 7)
3646,Big Momma's House (2000),Comedy,2000,Big Momma's House,1,2000,2.4444444444444446,180,1.1247456433609626,Popular,comedy,comedy big momma's house
3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi,1957,"Abominable Snowman, The",2,1950,2.6666666666666665,9,0.8660254037844386,Niche,horror|scifi,"horror|sci-fi abominable snowman, the"
3649,American Gigolo (1980),Drama,1980,American Gigolo,1,1980,3.169491525423729,295,0.9395421951634545,Blockbuster,drama,drama american gigolo
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,1980,City of the Living Dead (Paura nella città dei morti viventi),1,1980,3.0,5,1.224744871391589,Niche,horror,horror city of the living dead (paura nella città dei morti viventi)
3653,"Endless Summer, The (1966)",Documentary,1966,"Endless Summer, The",1,1960,3.791946308724832,149,0.8720523151399877,Popular,documentary,"documentary endless summer, the"
3654,"Guns of Navarone, The (1961)",Action|Drama|War,1961,"Guns of Navarone, The",3,1960,3.9641434262948207,502,0.77813762729519,Blockbuster,action|drama|war,"action|drama|war guns of navarone, the"
3655,Blow-Out (La Grande Bouffe) (1973),Drama,1973,Blow-Out (La Grande Bouffe),1,1970,3.78,50,0.8640200300021394,Moderate,drama,drama blow-out (la grande bouffe)
3657,Pandora and the Flying Dutchman (1951),Drama,1951,Pandora and the Flying Dutchman,1,1950,3.6666666666666665,6,1.0327955589886444,Niche,drama,drama pandora and the flying dutchman
3658,Quatermass and the Pit (1967),Sci-Fi,1967,Quatermass and the Pit,1,1960,3.652173913043478,69,1.1482222442761856,Popular,scifi,sci-fi quatermass and the pit
3659,Quatermass II (1957),Sci-Fi|Thriller,1957,Quatermass II,2,1950,3.210526315789474,38,1.3785596623041043,Moderate,scifi|thriller,sci-fi|thriller quatermass ii
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,1989,Puppet Master,3,1980,2.859872611464968,157,1.1682695878186606,Popular,horror|scifi|thriller,horror|sci-fi|thriller puppet master
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,1990,Puppet Master II,3,1990,2.207317073170732,82,1.1192789221775035,Popular,horror|scifi|thriller,horror|sci-fi|thriller puppet master ii
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,1991,Puppet Master III: Toulon's Revenge,3,1990,2.097826086956522,92,1.167883241649258,Popular,horror|scifi|thriller,horror|sci-fi|thriller puppet master iii: toulon's revenge
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,1993,Puppet Master 4,3,1990,1.8620689655172413,58,1.1308788053338417,Popular,horror|scifi|thriller,horror|sci-fi|thriller puppet master 4
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,1994,Puppet Master 5: The Final Chapter,3,1990,1.6851851851851851,54,1.0608660412663935,Popular,horror|scifi|thriller,horror|sci-fi|thriller puppet master 5: the final chapter
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,1998,Curse of the Puppet Master,3,1990,1.7307692307692308,26,1.115623316633076,Moderate,horror|scifi|thriller,horror|sci-fi|thriller curse of the puppet master
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,1999,Retro Puppetmaster,3,1990,1.6666666666666667,6,0.816496580927726,Niche,horror|scifi|thriller,horror|sci-fi|thriller retro puppetmaster
3667,Rent-A-Cop (1988),Action|Comedy,1988,Rent-A-Cop,2,1980,1.9142857142857144,35,0.8178676928606547,Moderate,action|comedy,action|comedy rent-a-cop
3668,Romeo and Juliet (1968),Drama|Romance,1968,Romeo and Juliet,2,1960,3.9157303370786516,356,0.9153955661734593,Blockbuster,drama|romance,drama|romance romeo and juliet
3669,Stay Tuned (1992),Comedy,1992,Stay Tuned,1,1990,2.380281690140845,71,1.005217775738153,Popular,comedy,comedy stay tuned
3670,"Story of G.I. Joe, The (1945)",War,1945,"Story of G.I. Joe, The",1,1940,3.6666666666666665,21,1.110555416597179,Moderate,war,"war story of g.i. joe, the"
3671,Blazing Saddles (1974),Comedy|Western,1974,Blazing Saddles,2,1970,4.047363717605005,1119,0.9507034035433375,Blockbuster,comedy|western,comedy|western blazing saddles
3672,Benji (1974),Adventure|Children's,1974,Benji,2,1970,2.967948717948718,156,1.0249775562916346,Popular,adventure|childrens,adventure|children's benji
3673,Benji the Hunted (1987),Adventure|Children's,1987,Benji the Hunted,2,1980,2.3225806451612905,31,1.2750711555097243,Moderate,adventure|childrens,adventure|children's benji the hunted
3674,For the Love of Benji (1977),Adventure|Children's,1977,For the Love of Benji,2,1970,2.595744680851064,47,1.1162743637359658,Moderate,adventure|childrens,adventure|children's for the love of benji
3675,White Christmas (1954),Musical,1954,White Christmas,1,1950,3.8265682656826567,271,0.9522851823223358,Blockbuster,musical,musical white christmas
3676,Eraserhead (1977),Drama|Horror,1977,Eraserhead,2,1970,3.4673366834170856,199,1.2663829196586178,Popular,drama|horror,drama|horror eraserhead
3677,Baraka (1992),Documentary,1992,Baraka,1,1990,3.888888888888889,45,0.9821641739782939,Moderate,documentary,documentary baraka
3678,"Man with the Golden Arm, The (1955)",Drama,1955,"Man with the Golden Arm, The",1,1950,3.7555555555555555,90,0.9156702108735155,Popular,drama,"drama man with the golden arm, the"
3679,"Decline of Western Civilization, The (1981)",Documentary,1981,"Decline of Western Civilization, The",1,1980,4.274193548387097,62,0.8715795880574246,Popular,documentary,"documentary decline of western civilization, the"
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,1988,"Decline of Western Civilization Part II: The Metal Years, The",1,1980,3.9361702127659575,47,0.9869640608220247,Moderate,documentary,"documentary decline of western civilization part ii: the metal years, the"
3681,For a Few Dollars More (1965),Western,1965,For a Few Dollars More,1,1960,3.916923076923077,325,0.858431175791484,Blockbuster,western,western for a few dollars more
3682,Magnum Force (1973),Western,1973,Magnum Force,1,1970,3.6904761904761907,210,0.8092791771148777,Blockbuster,western,western magnum force
3683,Blood Simple (1984),Drama|Film-Noir,1984,Blood Simple,2,1980,4.218152866242038,628,0.8214751749371509,Blockbuster,drama|filmnoir,drama|film-noir blood simple
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,1989,"Fabulous Baker Boys, The",2,1980,3.374301675977654,358,0.888525634010692,Blockbuster,drama|romance,"drama|romance fabulous baker boys, the"
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,1985,Prizzi's Honor,3,1980,3.5926605504587155,545,0.9290755230749015,Blockbuster,comedy|drama|romance,comedy|drama|romance prizzi's honor
3686,Flatliners (1990),Thriller,1990,Flatliners,1,1990,3.2542372881355934,413,0.9194567369542144,Blockbuster,thriller,thriller flatliners
3688,Porky's (1981),Comedy,1981,Porky's,1,1980,2.734513274336283,339,1.1565432512375113,Blockbuster,comedy,comedy porky's
3689,Porky's II: The Next Day (1983),Comedy,1983,Porky's II: The Next Day,1,1980,2.0425531914893615,141,1.0479390687407897,Popular,comedy,comedy porky's ii: the next day
3690,Porky's Revenge (1985),Comedy,1985,Porky's Revenge,1,1980,2.040983606557377,122,1.0787009403617385,Popular,comedy,comedy porky's revenge
3691,Private School (1983),Comedy,1983,Private School,1,1980,2.5714285714285716,42,0.9663321941277055,Moderate,comedy,comedy private school
3692,Class of Nuke 'Em High (1986),Comedy|Horror,1986,Class of Nuke 'Em High,2,1980,2.293103448275862,58,1.0597686058204583,Popular,comedy|horror,comedy|horror class of nuke 'em high
3693,"Toxic Avenger, The (1985)",Comedy|Horror,1985,"Toxic Avenger, The",2,1980,2.697802197802198,182,1.2176853345252192,Popular,comedy|horror,"comedy|horror toxic avenger, the"
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,1989,"Toxic Avenger, Part II, The",2,1980,1.8548387096774193,62,1.0218397775267962,Popular,comedy|horror,"comedy|horror toxic avenger, part ii, the"
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,1989,"Toxic Avenger Part III: The Last Temptation of Toxie, The",2,1980,1.8113207547169812,53,1.0571479005320965,Popular,comedy|horror,"comedy|horror toxic avenger part iii: the last temptation of toxie, the"
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,1986,Night of the Creeps,3,1980,2.5538461538461537,65,1.2123165999282277,Popular,comedy|horror|scifi,comedy|horror|sci-fi night of the creeps
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,1990,Predator 2,3,1990,2.8678071539657854,643,1.0274758170647091,Blockbuster,action|scifi|thriller,action|sci-fi|thriller predator 2
3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,1987,"Running Man, The",3,1980,3.1986301369863015,730,0.919383277318633,Blockbuster,action|adventure|scifi,"action|adventure|sci-fi running man, the"
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,1984,Starman,4,1980,3.461271676300578,865,0.9298002331470269,Blockbuster,adventure|drama|romance|scifi,adventure|drama|romance|sci-fi starman
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,1984,"Brother from Another Planet, The",2,1980,3.5853658536585367,246,1.0374759738022967,Blockbuster,drama|scifi,"drama|sci-fi brother from another planet, the"
3701,Alien Nation (1988),Crime|Drama|Sci-Fi,1988,Alien Nation,3,1980,3.2242063492063493,504,0.9155870071562421,Blockbuster,crime|drama|scifi,crime|drama|sci-fi alien nation
3702,Mad Max (1979),Action|Sci-Fi,1979,Mad Max,2,1970,3.6641651031894935,1066,0.9928245413457704,Blockbuster,action|scifi,action|sci-fi mad max
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,1981,Mad Max 2 (a.k.a. The Road Warrior),2,1980,3.6740812379110253,1034,1.0183055308162738,Blockbuster,action|scifi,action|sci-fi mad max 2 (a.k.a. the road warrior)
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,1985,Mad Max Beyond Thunderdome,2,1980,3.1662049861495847,722,0.9711906998103552,Blockbuster,action|scifi,action|sci-fi mad max beyond thunderdome
3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,1990,Bird on a Wire,4,1990,2.5842105263157893,380,0.9419920272000336,Blockbuster,action|adventure|romance|thriller,action|adventure|romance|thriller bird on a wire
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,1987,Angel Heart,3,1980,3.404017857142857,448,1.1111321672927632,Blockbuster,filmnoir|mystery|thriller,film-noir|mystery|thriller angel heart
3707,Nine 1/2 Weeks (1986),Drama,1986,Nine 1/2 Weeks,1,1980,3.0843881856540083,237,1.0898457290278143,Blockbuster,drama,drama nine 1/2 weeks
3708,Firestarter (1984),Horror|Thriller,1984,Firestarter,2,1980,2.9812734082397006,267,1.0091803549795677,Blockbuster,horror|thriller,horror|thriller firestarter
3709,Sleepwalkers (1992),Horror,1992,Sleepwalkers,1,1990,2.3893805309734515,113,0.9583619611327152,Popular,horror,horror sleepwalkers
3710,Action Jackson (1988),Action|Comedy,1988,Action Jackson,2,1980,2.254054054054054,185,0.947133717946402,Popular,action|comedy,action|comedy action jackson
3711,Sarafina! (1992),Drama,1992,Sarafina!,1,1990,3.212121212121212,33,1.0234004518508308,Moderate,drama,drama sarafina!
3712,Soapdish (1991),Comedy,1991,Soapdish,1,1990,3.23013698630137,365,0.9702561307227997,Blockbuster,comedy,comedy soapdish
3713,"Long Walk Home, The (1990)",Drama,1990,"Long Walk Home, The",1,1990,3.7411764705882353,85,0.8187234717835443,Popular,drama,"drama long walk home, the"
3714,Clara's Heart (1988),Drama,1988,Clara's Heart,1,1980,3.1363636363636362,66,0.9589475583056769,Popular,drama,drama clara's heart
3715,Burglar (1987),Comedy,1987,Burglar,1,1980,2.4545454545454546,88,1.0923884083473907,Popular,comedy,comedy burglar
3716,Fatal Beauty (1987),Action|Crime,1987,Fatal Beauty,2,1980,2.373134328358209,67,0.9508500327143077,Popular,action|crime,action|crime fatal beauty
3717,Gone in 60 Seconds (2000),Action|Crime,2000,Gone in 60 Seconds,2,2000,2.9743150684931505,584,1.1148573476940318,Blockbuster,action|crime,action|crime gone in 60 seconds
3718,American Pimp (1999),Documentary,1999,American Pimp,1,1990,3.3114754098360657,61,1.3728435648506763,Popular,documentary,documentary american pimp
3719,Love's Labour's Lost (2000),Comedy|Romance,2000,Love's Labour's Lost,2,2000,3.022222222222222,45,1.1772249512555304,Moderate,comedy|romance,comedy|romance love's labour's lost
3720,Sunshine (1999),Drama,1999,Sunshine,1,1990,3.6666666666666665,87,1.0854927791760804,Popular,drama,drama sunshine
3721,Trixie (1999),Comedy,1999,Trixie,1,1990,2.5833333333333335,24,1.0598058340078627,Moderate,comedy,comedy trixie
3723,Hamlet (1990),Drama,1990,Hamlet,1,1990,3.7286245353159853,269,0.8750044585772695,Blockbuster,drama,drama hamlet
3724,Coming Home (1978),Drama|War,1978,Coming Home,2,1970,3.717948717948718,195,0.8600143234457512,Popular,drama|war,drama|war coming home
3725,American Pop (1981),Animation|Musical,1981,American Pop,2,1980,3.0714285714285716,112,1.1287742352354055,Popular,animation|musical,animation|musical american pop
3726,Assault on Precinct 13 (1976),Action|Thriller,1976,Assault on Precinct 13,2,1970,3.5714285714285716,98,1.0453628581285253,Popular,action|thriller,action|thriller assault on precinct 13
3727,Near Dark (1987),Comedy|Horror,1987,Near Dark,2,1980,3.7094594594594597,148,0.9203177385239744,Popular,comedy|horror,comedy|horror near dark
3728,One False Move (1991),Thriller,1991,One False Move,1,1990,3.9594594594594597,148,0.8481943877636303,Popular,thriller,thriller one false move
3729,Shaft (1971),Action|Crime,1971,Shaft,2,1970,3.4144144144144146,222,0.9414388570699848,Blockbuster,action|crime,action|crime shaft
3730,"Conversation, The (1974)",Drama|Mystery,1974,"Conversation, The",2,1970,4.249448123620309,453,0.8211964641982681,Blockbuster,drama|mystery,"drama|mystery conversation, the"
3731,Cutter's Way (1981),Drama|Thriller,1981,Cutter's Way,2,1980,3.395348837209302,43,0.9034203494477169,Moderate,drama|thriller,drama|thriller cutter's way
3732,"Fury, The (1978)",Horror,1978,"Fury, The",1,1970,2.9859154929577465,71,1.0211052519763484,Popular,horror,"horror fury, the"
3733,"Paper Chase, The (1973)",Drama,1973,"Paper Chase, The",1,1970,3.837370242214533,289,0.78915479000233,Blockbuster,drama,"drama paper chase, the"
3734,Prince of the City (1981),Drama,1981,Prince of the City,1,1980,3.491228070175439,57,0.9281857691513795,Popular,drama,drama prince of the city
3735,Serpico (1973),Crime|Drama,1973,Serpico,2,1970,3.981818181818182,495,0.7672923681435012,Blockbuster,crime|drama,crime|drama serpico
3736,"Big Carnival, The (1951)",Drama,1951,"Big Carnival, The",1,1950,3.7948717948717947,39,1.1511890232891515,Moderate,drama,"drama big carnival, the"
3737,Lonely Are the Brave (1962),Drama|Western,1962,Lonely Are the Brave,2,1960,4.0,50,1.0690449676496974,Moderate,drama|western,drama|western lonely are the brave
3738,"Sugarland Express, The (1974)",Drama,1974,"Sugarland Express, The",1,1970,3.4545454545454546,77,0.8513990737457491,Popular,drama,"drama sugarland express, the"
3739,Trouble in Paradise (1932),Comedy|Romance,1932,Trouble in Paradise,2,1930,3.975,40,1.165475582469806,Moderate,comedy|romance,comedy|romance trouble in paradise
3740,Big Trouble in Little China (1986),Action|Comedy,1986,Big Trouble in Little China,2,1980,3.414383561643836,584,1.0243344306768025,Blockbuster,action|comedy,action|comedy big trouble in little china
3741,Badlands (1973),Crime|Drama,1973,Badlands,2,1970,4.078838174273859,241,0.8932666517917928,Blockbuster,crime|drama,crime|drama badlands
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,1925,"Battleship Potemkin, The (Bronenosets Potyomkin)",2,1920,3.97008547008547,234,1.0416036626704057,Blockbuster,drama|war,"drama|war battleship potemkin, the (bronenosets potyomkin)"
3743,Boys and Girls (2000),Comedy|Romance,2000,Boys and Girls,2,2000,2.5974025974025974,77,1.1727132311971,Popular,comedy|romance,comedy|romance boys and girls
3744,Shaft (2000),Action|Crime,2000,Shaft,2,2000,3.2422802850356294,421,0.9300376476332324,Blockbuster,action|crime,action|crime shaft
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,2000,Titan A.E.,3,2000,3.3813084112149534,535,1.0966522807750503,Blockbuster,adventure|animation|scifi,adventure|animation|sci-fi titan a.e.
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,2000,Butterfly (La Lengua de las Mariposas),2,2000,3.8550724637681157,69,1.2750474307076323,Popular,drama|war,drama|war butterfly (la lengua de las mariposas)
3747,Jesus' Son (1999),Drama,1999,Jesus' Son,1,1990,3.75,148,1.0293317295817754,Popular,drama,drama jesus' son
3749,Time Regained (Le Temps Retrouvé) (1999),Drama,1999,Time Regained (Le Temps Retrouvé),1,1990,3.1363636363636362,22,1.3200091827045153,Moderate,drama,drama time regained (le temps retrouvé)
3751,Chicken Run (2000),Animation|Children's|Comedy,2000,Chicken Run,3,2000,3.8796087283671934,1329,0.9532511728807136,Blockbuster,animation|childrens|comedy,animation|children's|comedy chicken run
3752,"Me, Myself and Irene (2000)",Comedy,2000,"Me, Myself and Irene",1,2000,3.0,560,1.1797334528095729,Blockbuster,comedy,"comedy me, myself and irene"
3753,"Patriot, The (2000)",Action|Drama|War,2000,"Patriot, The",3,2000,3.7451612903225806,1240,1.0650629721184723,Blockbuster,action|drama|war,"action|drama|war patriot, the"
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,2000,"Adventures of Rocky and Bullwinkle, The",3,2000,2.495145631067961,206,1.2523054751450948,Blockbuster,animation|childrens|comedy,"animation|children's|comedy adventures of rocky and bullwinkle, the"
3755,"Perfect Storm, The (2000)",Action|Adventure|Thriller,2000,"Perfect Storm, The",3,2000,3.351431391905232,1013,0.9754346474593604,Blockbuster,action|adventure|thriller,"action|adventure|thriller perfect storm, the"
3756,"Golden Bowl, The (2000)",Drama,2000,"Golden Bowl, The",1,2000,3.5,24,0.659380473395787,Moderate,drama,"drama golden bowl, the"
3757,Asylum (1972),Horror,1972,Asylum,1,1970,2.823529411764706,17,1.2862393885688164,Moderate,horror,horror asylum
3758,Communion (1989),Drama|Sci-Fi|Thriller,1989,Communion,3,1980,2.7583333333333333,120,1.15224175606761,Popular,drama|scifi|thriller,drama|sci-fi|thriller communion
3759,Fun and Fancy Free (1947),Animation|Children's|Musical,1947,Fun and Fancy Free,3,1940,3.257142857142857,35,1.0939098022516232,Moderate,animation|childrens|musical,animation|children's|musical fun and fancy free
3760,"Kentucky Fried Movie, The (1977)",Comedy,1977,"Kentucky Fried Movie, The",1,1970,3.481967213114754,305,1.0294205378067434,Blockbuster,comedy,"comedy kentucky fried movie, the"
3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama,1993,"Blood In, Blood Out (a.k.a. Bound by Honor)",2,1990,2.9642857142857144,28,1.1049431980420854,Moderate,crime|drama,"crime|drama blood in, blood out (a.k.a. bound by honor)"
